,DistrictCode,SchoolCode,SchoolName,Address,City,State,ZipCode,Latitude,Longitude,StateDistrictNo,CongressionalDistrict
2306,39201,5049,Sierra Vista Middle School,916 N. 16 Street,Sunnyside,Washington,98944,46.335499,-119.997656,#15,WA4
2307,17408,5051,Lakeland Hills Elementary,1020 Evergreen Way SE,AUBURN,Washington,98092-8019,47.254327,-122.215468,#31,WA10
2308,34002,5052,Ridgeline Middle School,PO BOX 476,Yelm,Washington,98597,46.882364,-122.562689,#2,WA3
2309,17414,5053,Rosa Parks Elementary,22845 NE Cedar Park Crescent,Redmond,Washington,98053-5887,47.68493,-122.035305,#45,WA8
2310,6117,5054,Liberty Middle School,1612 NE Garfield St,Camas,Washington,98607,45.591533,-122.402934,#17,WA3
2311,6117,5055,Papermaker Preschool,26900 SE 15th St,Camas,Washington,98607,45.612573,-122.39661,#17,WA3
2312,17411,5056,Grand Ridge Elementary,1739 NE Park Dr,Issaquah,Washington,98029,47.546804,-122.004749,#5,WA8
2313,17414,5057,Renaissance School,4000 228th NE,Sammamish,Washington,98074,47.628378,-122.03435,#45,WA8
2314,29101,5058,Good Beginnings Center,780 Cook Rd,Sedro-Woolley,Washington,98273,48.507591,-122.273469,#39,WA2
2315,15204,5059,Island Juvenile Detention Education Program,501 S Main St,Coupeville,Washington,98239,48.207557,-122.685968,#10,WA2
2316,27931,5950,Bates Technical High School,1101 South Yakima Avenue,Tacoma,Washington,98405-4895,47.252605,-122.447379,#27,WA6
2317,17411,5062,Issaquah ECEAP,15025 SE 117th ST,RENTON,Washington,98059,47.497347,-122.138866,#5,WA8
2318,27010,5066,Helen B. Stafford Elementary,1615 South 92nd St,Tacoma,Washington,98444,47.175276,-122.455563,#29,WA10
2319,17403,5070,Renton Academy,2607 Jones Ave S,Renton,Washington,98055,47.456405,-122.197443,#11,WA9
2320,5402,5071,Insight School of Washington,411 South Spartan Ave,Forks,Washington,98331,47.946475,-124.383849,#24,WA6
2321,18402,5072,Madrona Heights PreSchool Program,2150 Fircrest Dr SE,Port Orchard,Washington,98366,47.529182,-122.599022,#26,WA6
2322,26070,5075,Selkirk Elementary,PO Box 68,Metaline Falls,Washington,99153,48.86381,-117.37247,#7,WA5
2323,8458,5076,Special Education,601 Crawford St,Kelso,Washington,98626,46.147388,-122.905869,#19,WA3
2324,34111,5078,Olympia Regional Learning Academy,2400 15th Ave SE,Olympia,Washington,98501,47.037114,-122.86786,#22,WA10
2325,20405,5077,White Salmon Academy,PO BOX 1339,White Salmon,Washington,98672,45.828588,-121.405863,#14,WA4
2326,27404,5079,Eatonville Developmental Pre-School,PO Box 698,Eatonville,Washington,98328,46.904844,-122.30141,#2,WA8
2327,17408,5082,Arthur Jacobsen Elementary,29205 132ND AVE SE,Auburn,Washington,98092-2142,47.340083,-122.168024,#47,WA8
2328,37502,5084,Ferndale Special Services,PO Box 698,Ferndale,Washington,98248,48.861113,-122.608561,#42,WA2
2329,16048,5081,Crossroads Community School,PO Box 40,Quilcene,Washington,98376,47.828495,-122.838769,#24,WA6
2330,19403,5086,Kittitas B-5 Special Ed Program,P.O. Box 599,Kittitas,Washington,98934,46.980645,-120.416259,#13,WA8
2331,27932,5951,Northwest Career and Technical High School,4500 Steilacoom Blvd SW,Lakewood,Washington,98499-4098,47.175699,-122.494707,#28,WA10
2332,18400,5085,Kingston High School,26201 Siyaya Avenue NE,Kingston,Washington,98346,47.799311,-122.520887,#23,WA6
2333,29011,5087,Special Services School,45389 Airport Way,Concrete,Washington,98237,48.531385,-121.753201,#39,WA2
2334,27003,5088,Carson Elementary,8615 184th St E,Puyallup,Washington,98375,47.090325,-122.311877,#25,WA10
2335,6119,5089,Daybreak Middle,PO Box 200,Battle Ground,Washington,98604,45.803592,-122.531645,#20,WA3
2336,6119,5090,Daybreak Primary,PO Box 200,Battle Ground,Washington,98604,45.803592,-122.531645,#20,WA3
2337,31002,5091,Forest View Elementary School,5601 156th St. SE,Everett,Washington,98208-8939,47.856994,-122.156248,#44,WA1
2338,3400,5092,White Bluffs Elementary School,1250 Kensington,Richland,Washington,99352,46.248211,-119.328193,#8,WA4
2339,27003,5093,Edgerton Elementary,16528 127th Ave Ct E,Puyallup,Washington,98374,47.106127,-122.259849,#25,WA10
2340,32354,5094,Prairie View Elementary,2606 W. Johannsen Rd.,Spokane,Washington,99208,47.745051,-117.448157,#6,WA5
2341,39208,5096,Children's Village,3801 Kern Road,Yakima,Washington,98902,46.612046,-120.558695,#14,WA4
2342,19401,5097,K-12 Ellensburg Learning Center,1300 East Third Avenue,Ellensburg,Washington,98926,46.994694,-120.529758,#13,WA8
2343,17415,5098,Kent Phoenix Academy,11000 SE 264th St,Kent,Washington,98030-7717,47.366509,-122.193183,#47,WA9
2344,31004,5099,Cavelero Mid High School,8220 24th St SE,Lake Stevens,Washington,98258,47.973342,-122.122227,#39,WA1
2345,31201,5100,Little Cedars Elementary School,1601 Avenue D,Snohomish,Washington,98290-1718,47.931846,-122.098396,#44,WA1
2346,6117,5104,Hayes Freedom High School,1919 NE Ione St,Camas,Washington,98607,45.592737,-122.401166,#17,WA3
2347,17937,5953,Lake Washington Technical Academy,11605 132nd Ave NE,Kirkland,Washington,98034-8506,47.70462,-122.16688,#45,WA1
2348,3017,5106,Phoenix High School,3520 Southridge Boulevard,Kennewick,Washington,99338,46.178866,-119.193209,#8,WA4
2349,17210,5107,Federal Way Running Start Home School,33330 8th Ave S,Federal Way,Washington,98003,47.304885,-122.324611,#30,WA9
2350,31401,5108,Lincoln Academy,7600 272nd St NW,Stanwood,Washington,98292,48.242473,-122.337068,#10,WA2
2351,6114,5111,Union High School,6201 NW Friberg-Strunk St,Camas,Washington,98607-0000,45.624559,-122.468255,#17,WA3
2352,37507,5112,Mount Baker Academy,PO Box 9,Acme,Washington,98220-0000,48.688554,-122.186966,#40,WA2
2353,32081,5113,Spokane Regional Health District,1101 W. College Ave,Spokane,Washington,99201,47.663131,-117.428294,#3,WA5
2354,31311,5114,Sky Valley Options,13715 310th Ave SE,Sultan,Washington,98294,47.873894,-121.814632,#39,WA8
2355,5121,5115,Roosevelt Elementary School,106 Monroe Road,Port Angeles,Washington,98362,48.102965,-123.390296,#24,WA6
2356,17401,5116,Career Link,C/O New Start,Seattle,Washington,98146,47.500058,-122.357848,#34,WA7
2357,26056,5118,Pend Oreille River School,P. O. Box 70,Newport,Washington,99156,48.185849,-117.196815,#7,WA5
2358,17401,5119,Valley View Early Childhood Center,17622 46th Ave S,SeaTac,Washington,98188-4117,47.44442,-122.27531,#33,WA9
2359,13073,5120,Mattawa Elementary Pre-School,P.O. Box 907,Mattawa,Washington,99349-0907,46.730957,-119.778257,#15,WA4
2360,32354,5122,Mead PreSchool,2323 E Farwell Road,Mead,Washington,99021,47.773277,-117.37573,#6,WA5
2361,31025,5123,Grove Elementary,6510 Grove St,Marysville,Washington,98270,48.064024,-122.143563,#38,WA1
2362,32414,5124,BIRTH TO 2 PRESCHOOL,P.O. Box 490,Deer Park,Washington,99006,47.95434,-117.47689,#7,WA5
2363,37501,5125,Wade King Elementary School,2155 Yew Street Rd,Bellingham,Washington,98229-8812,48.717735,-122.442079,#40,WA2
2364,32360,5126,Birth To Three,12414 S Andrus Rd,Cheney,Washington,99004,47.543145,-117.547123,#9,WA5
2365,31201,5128,Glacier Peak High School,7401 144th Pl SE,Snohomish ,Washington,98296,47.867449,-122.133596,#44,WA1
2366,27402,5129,Learning Support,315 129th Street So,Tacoma,Washington,98444,47.140714,-122.436831,#29,WA10
2367,9206,5130,Eastmont Preschools,955 3rd St. NE,East Wenatchee,Washington,98802,47.41095,-120.272947,#12,WA4
2368,6119,5131,Tukes Valley Middle School,PO Box 200,Battle Ground ,Washington,98604,45.803592,-122.531645,#20,WA3
2369,6119,5132,Tukes Valley Primary ,PO Box 200,Battle Ground,Washington,98642,45.803592,-122.531645,#20,WA3
2370,6119,5133,Chief Umtuch Middle,PO BOX 200,Battle Ground,Washington,98604,45.803592,-122.531645,#20,WA3
2371,17410,5135,Twin Falls Middle School,46910 S.E. Middle Fork Road,North Bend,Washington,98045,47.473625,-121.714745,#12,WA8
2372,6114,5136,Endeavour Elementary School,2701 NE Four Seasons Lane,Vancouver,Washington,98684,45.641722,-122.550314,#49,WA3
2373,39201,5137,Sun Valley Elementary,1220 N. 16th Street,Sunnyside,Washington,98944,46.338516,-119.997498,#15,WA4
2374,17414,5139,Carson Elementary,1035 - 244th Ave NE,Sammamish,Washington,98074,47.619568,-122.015398,#45,WA8
2375,27003,5142,Glacier View Junior High,12807 184th St E,Puyallup,Washington,98374,47.088505,-122.258712,#25,WA10
2376,13073,5144,Wahluke Junior High,PO Box 907,Mattawa,Washington,99349,46.730957,-119.778257,#15,WA4
2377,6037,5149,Vancouver Virtual Learning Academy,PO BOX 8937,VANCOUVER,Washington,98668-8937,45.678996,-122.720499,#49,WA3
2378,17415,5150,Birth to Age 2,12033 SE 256TH St Suite A-400,Kent,Washington,98030-6503,47.371269,-122.181011,#47,WA9
2379,24105,5151,Okanogan Outreach Alternative School,PO Box 592,Okanogan,Washington,98840,48.36126,-119.58339,#7,WA4
2380,39007,5153,Yakima Online,Yakima School District,Yakima,Washington,98902,46.597069,-120.527582,#14,WA4
2381,31103,5154,Shoreline-Monroe High School,200 E Fremont ST,Monroe,Washington,98272,47.854622,-121.968707,#12,WA1
2382,36402,5157,Prescott Special Ed Pre-school,PO BOX 65,PRESCOTT,Washington,99348,46.354972,-118.455541,#16,WA5
2383,6117,5158,Grass Valley Elementary,3000 NE Grass Valley Dr,Camas,Washington,98607,45.610686,-122.440906,#17,WA3
2384,27403,5159,Frederickson Elementary,17418 74TH AVE E,PUYALLUP,Washington,98375,47.098142,-122.330937,#25,WA10
2385,27403,5160,Nelson Elementary School,22109 108th Ave E,Graham,Washington,98338,47.055394,-122.28647,#2,WA8
2386,18100,5161,Special Services,134 Marion Ave N,Bremerton ,Washington,98312,47.564393,-122.662272,#26,WA6
2387,17414,5958,Washington Network for Innovative Careers,PO Box 97039,Redmond,Washington,98073-9739,47.678756,-122.121034,#48,WA1
2388,17210,5163,Career Academy at Truman High School,31455 28th Ave S,Federal Way,Washington,98003,47.319288,-122.298835,#30,WA9
2389,11001,5164,Chiawana High School,8125 W Argent Rd,Pasco,Washington,99301,46.257499,-119.197065,#8,WA4
2390,3400,5165,Three Rivers Home Link,1710 Van Giesen,Richland,Washington,99352,46.293689,-119.29442,#8,WA4
2391,32356,5166,I-TRACC,15111 E Sprague Ave,Spokane Valley,Washington,99037-8579,47.658336,-117.201167,#4,WA5
2392,34003,5167,Chambers Prairie Elementary School,6501 Virginia St SE,Lacey,Washington,98513,46.991843,-122.805574,#35,WA10
2393,34003,5168,Aspire Middle School,5900 54th Ave SE,Lacey,Washington,98513,47.000955,-122.805459,#22,WA10
2394,29320,5960,Northwest Career & Technical Academy,2205 W Campus Pl,Mount Vernon,Washington,98273,48.435248,-122.208184,#10,WA2
2395,27010,5169,Science and Math Institute,5501 N. Pearl St,Tacoma,Washington,98407,47.303062,-122.512657,#27,WA6
2396,27010,5170,First Creek Middle School,1801 E. 56th Street,Tacoma,Washington,98404,47.20836,-122.405272,#29,WA10
2397,31332,5171,Crossroads High School,205 North Alder Avenue,Granite Falls,Washington,98252,48.084714,-121.963502,#39,WA8
2398,27403,5961,Pierce County Skills Center,16117 Canyon Rd E,Puyallup,Washington,98375,47.108926,-122.356758,#25,WA10
2399,17401,5172,Puget Sound High School,18010 8th Ave South,Burien,Washington,98148,47.441073,-122.322929,#33,WA7
2400,13161,5173,Sage Point Elementary School,4000 Peninsula Drive,Moses Lake ,Washington,98837,47.090222,-119.316899,#13,WA4
2401,17001,5175,Hazel Wolf K-8,11530 12th Ave. NE,Seattle,Washington,98125,47.713455,-122.314616,#46,WA7
2402,29103,5176,Cap Sante High School,1600 20th Street,Anacortes,Washington,98221,48.506033,-122.622078,#40,WA2
2403,17415,5178,Panther Lake Elementary School,10200 SE 216TH ST,Kent,Washington,98031-2036,47.409628,-122.204641,#47,WA9
2404,25101,5179,Ocean Beach Early Childhood Center,PO Box 758,Long Beach,Washington,98631,46.35232,-124.054331,#19,WA3
2405,33212,5180,Columbia Virtual Academy - Kettle Falls,PO Box 458,Kettle Falls,Washington,99141,48.61074,-118.05582,#7,WA5
2406,17410,5181,Snoqualmie Access,P.O. Box 400,Snoqualmie,Washington,98065,47.534473,-121.816158,#12,WA8
2407,27010,5183,Tacoma Business Academy,601 S 8th Street,Tacoma,Washington,98405,47.256375,-122.445821,#27,WA6
2408,27010,5184,Tacoma Pierce County Education Center,601 S 8th street,Tacoma,Washington,98405,47.256375,-122.445821,#27,WA6
2409,36140,5187,Head Start,1150 W Chestnut St,Walla Walla,Washington,99362,46.056568,-118.352508,#16,WA5
2410,21237,5190,Cowlitz Prairie Academy,PO Box 469,Toledo,Washington,98591,46.456038,-122.79498,#20,WA3
2411,14028,5191,Hoquiam Homelink School,325 W Chenault Ave,Hoquiam,Washington,98550,46.984265,-123.906833,#24,WA6
2412,27010,5192,Special Services,601 S. 8th Street,Tacoma,Washington,98405,47.256375,-122.445821,#27,WA6
2413,8458,5194,Kelso Virtual Academy,601 Crawford St,Kelso,Washington,98626,46.147388,-122.905869,#19,WA3
2414,24019,5195,Washington Virtual Academy Omak Elementary,PO Box 833,Omak,Washington,98841,48.426942,-119.560672,#7,WA4
2415,24019,5196,Washington Virtual Academy Omak Middle School,PO Box 833,Omak,Washington,98841,48.426942,-119.560672,#7,WA4
2416,24019,5197,Washington Virtual Academy Omak High School,PO Box 833,Omak,Washington,98841,48.426942,-119.560672,#7,WA4
2417,17411,5200,Pacific Cascade Middle School,24635 SE Issaquah Fall City Ro,Issaquah,Washington,98029,47.559489,-122.010651,#5,WA8
2418,17411,5201,Creekside Elementary,20777 SE 16th St,Sammamish,Washington,98075,47.594699,-122.063761,#41,WA8
2419,17001,5203,McDonald International School,144 NE 54th St,Seattle,Washington,98105,47.668276,-122.326595,#46,WA7
2420,17001,5204,Queen Anne Elementary,411 Boston St.,Seattle,Washington,98109,47.638106,-122.349337,#36,WA7
2421,17001,5205,Sand Point Elementary,6208 60 Ave NE,Seattle,Washington,98115-7944,47.673652,-122.262933,#46,WA7
2422,27403,5206,Liberty Middle School,7319 Eustis-Hunt Rd E,Spanaway,Washington,98387,47.069232,-122.329353,#2,WA8
2423,37502,5207,Cascadia Elementary,6175 Church Rd,Ferndale,Washington,98248,48.865718,-122.61832,#42,WA2
2424,14005,5208,Twin Harbors - A Branch of New Market Skills Center,410 North G Street,Aberdeen,Washington,98520,46.979421,-123.817854,#19,WA6
2425,31025,5213,Marysville Pilchuck High School,5611 108th Street NE,Marysville,Washington,98271,48.097347,-122.154131,#39,WA1
2426,17210,5218,Federal Way Public School ECEAP,33330 8th Ave S,Federal Way,Washington,98003,47.304885,-122.324611,#30,WA9
2427,17210,5219,Federal Way Public Schools Headstart,31457 28th Ave S,Federal Way,Washington,98003,47.319259,-122.299739,#30,WA9
2428,3017,5220,Cottonwood Elementary,16734 S. Cottonwood Creek Blvd,Kennewick,Washington,99338,46.191364,-119.273516,#16,WA4
2429,33070,5223,Paideia High School,3043 Huffman Road,Valley,Washington,99181,48.168367,-117.72071,#7,WA5
2430,39007,5224,Yakima Satellite Alternative Programs,Yakima School District,Yakima,Washington,98902,46.597069,-120.527582,#14,WA4
2431,26070,5225,Selkirk Middle School,10372 Highway 31,Ione,Washington,99139-9613,48.757871,-117.414088,#7,WA5
2432,26070,5226,Selkirk High School,10372 Highway 31,Ione,Washington,99139-9613,48.757871,-117.414088,#7,WA5
2433,17403,5229,Honey Dew Elementary,800 Union Ave NE,Renton,Washington,98058-4503,47.496353,-122.16325,#11,WA9
2434,39119,5231,Selah HomeLink,308 W Naches Ave,Selah,Washington,98942,46.653586,-120.533828,#14,WA4
2435,39119,5232,Robert Lince Early Learning Center,316 West Naches Avenue,Selah,Washington,98942,46.652909,-120.535809,#14,WA4
2436,15204,5234,ICCF Ed Program,2 S Main St,Coupeville,Washington,98239,48.211505,-122.687819,#10,WA2
2437,3017,5235,Benton County Jail,7122 W Okanogan Place,Kennewick,Washington,99337,46.221881,-119.217209,#8,WA4
2438,16048,5236,PEARL,PO Box 40,Quilcene,Washington,98376,47.828495,-122.838769,#24,WA6
2439,37501,5239,Cordata Elementary School,4420 Aldrich Rd,Bellingham,Washington,98226-5218,48.801423,-122.505672,#42,WA2
2440,17405,5240,Bellevue Big Picture School,14844 SE 22nd Street,Bellevue,Washington,98007,47.592085,-122.141142,#41,WA9
2441,19028,5242,Easton Secondary School,PO Box 8,Easton,Washington,98925,47.232953,-121.177187,#13,WA8
2442,25118,5243,Pacific Virtual Learning,PO Box 437,South Bend,Washington,98586,46.588006,-123.834262,#19,WA3
2443,17407,5244,Choice,32302 NE 50th St,Carnation,Washington,98014,47.652339,-121.907977,#12,WA8
2444,37502,5245,WINDWARD HIGH SCHOOL,P.O. Box 698,Ferndale,Washington,98248,48.861113,-122.608561,#42,WA2
2445,8404,5246,Lewis River Academy,800 Third Street,Woodland,Washington,98674,45.903105,-122.749896,#20,WA3
2446,25118,5247,Pacific County Jail,PO Box 437,South Bend,Washington,98586,46.588006,-123.834262,#19,WA3
2447,34111,5248,Olympia Regional Learning Academy - Montessori School,2400 15th Ave SE,Olympia,Washington,98501,47.037114,-122.86786,#22,WA10
2448,32081,5249,Spokane County Jail,Public Safety Building,Spokane,Washington,99260-0320,47.956829,-117.469103,#7,WA5
2449,32081,5250,On Track Academy,2802 E. Rich,Spokane,Washington,99207,47.695845,-117.369395,#6,WA5
2450,13161,5251,Park Orchard Elementary School ,417 N Paxson Drive,Moses Lake ,Washington,98837,47.133593,-119.298913,#13,WA4
2451,33211,5252,Northport Homelink Program,PO Box 679,Northport,Washington,99157,48.91602,-117.78165,#7,WA5
2452,17401,5254,Gateway to College,614 SW 120th Street,Burien,Washington,98146,47.496064,-122.342282,#34,WA7
2453,17210,5255,Gateway to College,33330 8th Ave S,Federal Way,Washington,98003,47.304885,-122.324611,#30,WA9
2454,6037,5258,Vancouver Contracted Programs,PO BOX 8937,VANCOUVER,Washington,98668-8937,45.678996,-122.720499,#49,WA3
2455,34111,5259,Touchstone,2010 N Puget St,Olympia,Washington,98506,47.06227,-122.886682,#22,WA10
2456,17001,5260,Seattle Skills Center,PO Box 34165,Seattle,Washington,98124-1165,47.610902,-122.336422,#43,WA7
2457,11051,5261,North Franklin Virtual Academy,PO Box 829,Connell,Washington,99326,46.590118,-118.897786,#9,WA5
2458,39202,5262,NW Allprep,237 Chkalov Ste 108,Vancouver,Washington,98684,45.622865,-122.556424,#49,WA3
2459,39007,5263,Yakima Adult Jail,104 North 4th Avenue,Yakima,Washington,98902,46.602192,-120.515466,#14,WA4
2460,39007,5264,Ridgeview Group Home,104 North 4th Avenue,Yakima,Washington,98902,46.602192,-120.515466,#14,WA4
2461,17414,5265,Tesla STEM High School,4301 228th Ave NE,Redmond,Washington,98053-8333,47.648681,-122.037759,#45,WA8
2462,32360,5269,Westwood Middle School,6120 SOUTH ABBOTT ROAD,Spokane,Washington,99224,47.597066,-117.487551,#6,WA5
2463,32414,5270,Deer Park Early Learning Center,"1406 E. ""D"" Street",Deer Park,Washington,99006,47.950926,-117.455478,#7,WA5
2464,6037,5271,Vancouver iTech Preparatory,PO BOX 8937,VANCOUVER,Washington,98668-8937,45.678996,-122.720499,#49,WA3
2465,24111,5272,Brewster Alternative School,P.O. Box 97,Brewster,Washington,98812,48.09598,-119.78062,#7,WA4
2466,13161,5273,Columbia Basin Technical Skills Center ,900 W Yonezawa Blvd,Moses Lake ,Washington,98837,47.104743,-119.264753,#13,WA4
2467,17415,5275,iGrad,25668 104TH AVE SE,Kent,Washington,98030-7610,47.370946,-122.201732,#47,WA9
2468,17001,5276,Louisa Boren STEM K-8,5950 Delridge Way SW,Seattle,Washington,98106-1446,47.54862,-122.362141,#34,WA7
2469,17401,5277,Southwest Youth and Family Services,C/O New Start,Seattle,Washington,98146,47.500058,-122.357848,#34,WA7
2470,32356,5278,Spokane Valley Tech,115 S University Rd,Spokane Valley,Washington,99206-6067,47.655776,-117.260254,#4,WA5
2471,17210,5279,Birth to Three Development Center,PO Box 24269,Federal Way,Washington,98093-1269,47.307713,-122.315773,#30,WA9
2472,17210,5280,Dynamic Family Services,10811 SE Kent Kanlgey Rd,Kent,Washington,98030,47.369649,-122.195713,#47,WA9
2473,17405,5281,Central Educational Services,P.O. Box 90010,Bellevue,Washington,98009-9010,47.615471,-122.207221,#48,WA1
